huc12_id,year,incrunoff_mm/mo,incbsflow_mm/mo,soilmstfr_frac
041000030503,2014,20.254497553,3.971805241,0.54100636
041000030503,2015,12.860263325,2.708184432,0.49229798
041000030503,2016,17.853569786,3.511912008,0.520463511
041000030503,2017,20.000759291,3.581712458,0.504849664
041000030503,2018,17.668500426,3.464945819,0.505813319
041000030503,2019,24.934849181,3.9843586,0.552484363
041000030505,2010,15.972001067,1.901764456,0.553294606
041000030505,2011,28.430116676,4.647902785,0.589964592
041000030505,2012,13.474154119,1.606102405,0.513632821
041000030505,2013,16.950651378,2.608157207,0.570342645
041000030505,2014,24.68157264,3.945655719,0.629144498
041000030505,2015,18.117398987,2.455814939,0.581532468
041000030505,2016,20.405096696,2.64646804,0.604175202
041000030505,2017,24.689189392,2.673573675,0.600717992
041000030505,2018,20.25407612,2.81527403,0.586644517
041000030505,2019,27.283514104,2.535179033,0.638485342
041000030506,2010,17.416529414,3.001730863,0.573443038
041000030506,2011,29.833904779,6.195208266,0.610112982
041000030506,2012,15.21662979,2.194770362,0.543603839
041000030506,2013,17.759801399,3.445702198,0.588936171
041000030506,2014,26.715829926,6.015159897,0.650316954
041000030506,2015,19.750329561,3.766472546,0.601732893
041000030506,2016,20.162492456,3.294848693,0.620642063
041000030506,2017,24.748963692,3.367487894,0.623421852
041000030506,2018,23.499558145,4.122244793,0.626333701
041000030506,2019,26.606417211,3.20890695,0.648341857
041000040101,2010,26.319400971,1.477435021,0.566895381
041000040101,2011,57.674179317,3.188970607,0.654698889
041000040101,2012,17.525835093,1.724485281,0.56084484
041000040101,2013,32.28674223,2.200572496,0.613327416
041000040101,2014,33.103004653,2.013746603,0.663546277
041000040101,2015,28.112120567,1.244346508,0.623851611
041000040101,2016,42.150420055,2.161883894,0.663408125
041000040101,2017,36.588587741,1.590878713,0.639965139
041000040101,2018,40.915811484,2.111637725,0.647482881
041000040101,2019,38.715871456,2.03800446,0.633284441
041000040102,2010,22.273098951,1.220219191,0.54083334
041000040102,2011,47.24960369,3.227297294,0.617287795
041000040102,2012,11.823011717,1.252216913,0.506461545
041000040102,2013,23.898460795,1.41765019,0.574030742
041000040102,2014,27.970773108,1.765182371,0.619924586
041000040102,2015,21.2382007,1.238013855,0.581996984
041000040102,2016,31.949098467,0.96484566,0.623526774
